step	semantic_branch_name	runtime_name	env_name	should_we_do_it
DEPLOY_CDK_STACK	release	local	sbx	False
DEPLOY_CDK_STACK	release	local	tst	False
DEPLOY_CDK_STACK	release	local	stg	False
DEPLOY_CDK_STACK	release	local	prd	False
DEPLOY_CDK_STACK	release	ci	devops	False
DEPLOY_CDK_STACK	release	ci	sbx	False
DEPLOY_CDK_STACK	release	ci	tst	False
DEPLOY_CDK_STACK	release	ci	stg	False
DEPLOY_CDK_STACK	release	ci	prd	False
DEPLOY_CDK_STACK	cleanup	local	devops	False
DEPLOY_CDK_STACK	cleanup	local	sbx	False
DEPLOY_CDK_STACK	cleanup	local	tst	False
DEPLOY_CDK_STACK	cleanup	local	stg	False
DEPLOY_CDK_STACK	cleanup	local	prd	False
DEPLOY_CDK_STACK	cleanup	ci	devops	False
DEPLOY_CDK_STACK	cleanup	ci	sbx	False
DEPLOY_CDK_STACK	cleanup	ci	tst	False
DEPLOY_CDK_STACK	cleanup	ci	stg	False
DEPLOY_CDK_STACK	cleanup	ci	prd	False
RUN_INTEGRATION_TEST	main	local	devops	False
RUN_INTEGRATION_TEST	main	local	sbx	False
RUN_INTEGRATION_TEST	main	local	tst	False
RUN_INTEGRATION_TEST	main	local	stg	False
RUN_INTEGRATION_TEST	main	local	prd	False
RUN_INTEGRATION_TEST	main	ci	devops	False
RUN_INTEGRATION_TEST	main	ci	sbx	False
RUN_INTEGRATION_TEST	main	ci	tst	False
RUN_INTEGRATION_TEST	main	ci	stg	False
RUN_INTEGRATION_TEST	main	ci	prd	False
RUN_INTEGRATION_TEST	feature	local	devops	False
RUN_INTEGRATION_TEST	feature	local	sbx	False
RUN_INTEGRATION_TEST	feature	local	tst	False
RUN_INTEGRATION_TEST	feature	local	stg	False
RUN_INTEGRATION_TEST	feature	local	prd	False
RUN_INTEGRATION_TEST	feature	ci	devops	False
RUN_INTEGRATION_TEST	feature	ci	sbx	False
RUN_INTEGRATION_TEST	feature	ci	tst	False
RUN_INTEGRATION_TEST	feature	ci	stg	False
RUN_INTEGRATION_TEST	feature	ci	prd	False
RUN_INTEGRATION_TEST	fix	local	devops	False
RUN_INTEGRATION_TEST	fix	local	sbx	False
RUN_INTEGRATION_TEST	fix	local	tst	False
RUN_INTEGRATION_TEST	fix	local	stg	False
RUN_INTEGRATION_TEST	fix	local	prd	False
RUN_INTEGRATION_TEST	fix	ci	devops	False
RUN_INTEGRATION_TEST	fix	ci	sbx	False
RUN_INTEGRATION_TEST	fix	ci	tst	False
RUN_INTEGRATION_TEST	fix	ci	stg	False
RUN_INTEGRATION_TEST	fix	ci	prd	False
RUN_INTEGRATION_TEST	doc	local	devops	False
RUN_INTEGRATION_TEST	doc	local	sbx	False
RUN_INTEGRATION_TEST	doc	local	tst	False
RUN_INTEGRATION_TEST	doc	local	stg	False
RUN_INTEGRATION_TEST	doc	local	prd	False
RUN_INTEGRATION_TEST	doc	ci	devops	False
RUN_INTEGRATION_TEST	doc	ci	sbx	False
RUN_INTEGRATION_TEST	doc	ci	tst	False
RUN_INTEGRATION_TEST	doc	ci	stg	False
RUN_INTEGRATION_TEST	doc	ci	prd	False
RUN_INTEGRATION_TEST	app	local	devops	False
RUN_INTEGRATION_TEST	app	local	sbx	False
RUN_INTEGRATION_TEST	app	local	tst	False
